veh_id,video,frame,bboxX,bboxY,Width,Height,Direction,Velocity
443,DJI_0406_cut,1384,21,228,33,20,,43
445,DJI_0406_cut,1384,343,365,27,17,,43
412,DJI_0406_cut,1385,1178,265,31,17,Down-Right,94
420,DJI_0406_cut,1385,326,371,27,16,Left,86
427,DJI_0406_cut,1385,484,390,27,15,Left,90
434,DJI_0406_cut,1385,597,355,27,17,Left,90
438,DJI_0406_cut,1385,1016,419,35,18,Up-Left,92
443,DJI_0406_cut,1385,23,227,33,20,,43
412,DJI_0406_cut,1386,1178,264,31,18,Down-Right,92
420,DJI_0406_cut,1386,324,371,27,16,Left,86
427,DJI_0406_cut,1386,477,390,29,15,Left,93
434,DJI_0406_cut,1386,591,356,29,16,Left,90
438,DJI_0406_cut,1386,1010,418,35,20,Up-Left,94
443,DJI_0406_cut,1386,27,228,35,20,,46
445,DJI_0406_cut,1386,330,365,29,17,,80
412,DJI_0406_cut,1387,1183,264,29,20,Down-Right,92
420,DJI_0406_cut,1387,315,370,29,16,Left,90
427,DJI_0406_cut,1387,473,387,31,16,Left,91
434,DJI_0406_cut,1387,585,352,31,17,Left,92
438,DJI_0406_cut,1387,1006,418,35,18,Up-Left,92
443,DJI_0406_cut,1387,29,228,33,20,,45
412,DJI_0406_cut,1388,1187,265,29,20,Down-Right,88
420,DJI_0406_cut,1388,315,370,27,17,Left,87
427,DJI_0406_cut,1388,467,388,29,15,Up-Left,92
434,DJI_0406_cut,1388,583,352,31,17,Left,91
438,DJI_0406_cut,1388,1000,416,35,18,Up-Left,93
443,DJI_0406_cut,1388,33,225,33,21,,48
420,DJI_0406_cut,1389,305,370,29,16,Left,91
427,DJI_0406_cut,1389,461,387,29,16,Left,90
434,DJI_0406_cut,1389,574,352,31,17,Left,92
438,DJI_0406_cut,1389,997,416,35,17,Up-Left,93
443,DJI_0406_cut,1389,31,222,42,26,,49
420,DJI_0406_cut,1390,301,370,29,16,Left,93
427,DJI_0406_cut,1390,458,388,29,15,Left,91
434,DJI_0406_cut,1390,570,351,31,17,Left,90
438,DJI_0406_cut,1390,993,416,35,18,Up-Left,92
443,DJI_0406_cut,1390,40,225,35,20,,57
420,DJI_0406_cut,1391,298,370,29,16,Left,91
427,DJI_0406_cut,1391,454,390,27,15,Left,89
434,DJI_0406_cut,1391,566,351,29,17,Left,90
438,DJI_0406_cut,1391,989,416,33,17,Up-Left,89
443,DJI_0406_cut,1391,48,223,35,20,,62
420,DJI_0406_cut,1392,294,371,27,16,Left,90
427,DJI_0406_cut,1392,448,390,27,15,Left,91
434,DJI_0406_cut,1392,560,352,29,16,Left,92
438,DJI_0406_cut,1392,985,415,33,17,Up-Left,88
443,DJI_0406_cut,1392,50,225,33,20,,62
420,DJI_0406_cut,1393,292,371,27,16,Left,86
427,DJI_0406_cut,1393,444,390,27,15,Left,91
434,DJI_0406_cut,1393,555,351,29,16,Left,92
438,DJI_0406_cut,1393,978,414,33,18,Up-Left,92
443,DJI_0406_cut,1393,52,223,33,21,,61
420,DJI_0406_cut,1394,286,371,27,16,Left,89
427,DJI_0406_cut,1394,437,389,29,15,Left,92
434,DJI_0406_cut,1394,551,351,31,17,Left,92
438,DJI_0406_cut,1394,974,414,33,18,Up-Left,91
443,DJI_0406_cut,1394,56,223,33,21,,61
420,DJI_0406_cut,1395,284,371,27,17,Left,85
427,DJI_0406_cut,1395,433,389,29,15,Left,92
434,DJI_0406_cut,1395,547,350,29,17,Left,93
438,DJI_0406_cut,1395,970,415,33,18,Up-Left,92
443,DJI_0406_cut,1395,61,223,33,21,,63
412,DJI_0406_cut,1396,1229,275,25,20,Down-Right,95
420,DJI_0406_cut,1396,277,371,27,17,Left,88
427,DJI_0406_cut,1396,431,390,27,15,Left,91
434,DJI_0406_cut,1396,543,350,31,17,Left,92
438,DJI_0406_cut,1396,968,415,33,17,Up-Left,90
443,DJI_0406_cut,1396,65,223,33,21,,63
412,DJI_0406_cut,1397,1231,275,25,18,Down-Right,94
420,DJI_0406_cut,1397,271,371,29,16,Left,89
427,DJI_0406_cut,1397,425,390,27,15,Left,94
434,DJI_0406_cut,1397,538,350,31,17,Left,94
438,DJI_0406_cut,1397,964,414,33,17,Up-Left,90
443,DJI_0406_cut,1397,69,223,33,21,,64
412,DJI_0406_cut,1398,1235,275,27,18,Down-Right,91
420,DJI_0406_cut,1398,269,371,29,17,Left,88
427,DJI_0406_cut,1398,421,390,27,15,Left,90
434,DJI_0406_cut,1398,534,350,29,17,Left,88
438,DJI_0406_cut,1398,957,413,33,18,Up-Left,89
443,DJI_0406_cut,1398,73,225,33,20,,0
412,DJI_0406_cut,1399,1237,277,27,17,Down-Right,90
420,DJI_0406_cut,1399,265,373,27,16,Left,85
427,DJI_0406_cut,1399,416,390,27,15,Left,89
434,DJI_0406_cut,1399,528,351,29,17,Left,91
438,DJI_0406_cut,1399,951,413,35,18,Up-Left,90
443,DJI_0406_cut,1399,77,222,33,21,,68
412,DJI_0406_cut,1400,1242,278,27,17,Down-Right,91
420,DJI_0406_cut,1400,261,373,27,16,Left,84
427,DJI_0406_cut,1400,412,388,29,15,Left,91
434,DJI_0406_cut,1400,524,351,29,17,Left,88
438,DJI_0406_cut,1400,945,412,35,18,Up-Left,92
443,DJI_0406_cut,1400,82,223,33,21,Right,72
412,DJI_0406_cut,1401,1242,277,25,18,Down-Right,89
420,DJI_0406_cut,1401,256,373,27,16,Left,84
427,DJI_0406_cut,1401,412,388,27,16,Left,86
434,DJI_0406_cut,1401,517,350,29,16,Left,91
438,DJI_0406_cut,1401,941,410,35,18,Up-Left,92
443,DJI_0406_cut,1401,88,223,33,20,Right,76
412,DJI_0406_cut,1402,1244,278,25,17,Down-Right,87
420,DJI_0406_cut,1402,250,371,27,16,Left,87
427,DJI_0406_cut,1402,406,387,27,16,Left,87
434,DJI_0406_cut,1402,513,350,29,17,Left,91
438,DJI_0406_cut,1402,936,410,35,18,Up-Left,88
443,DJI_0406_cut,1402,90,222,33,21,Right,77
420,DJI_0406_cut,1403,244,371,27,16,Left,86
427,DJI_0406_cut,1403,395,386,29,16,Left,89
434,DJI_0406_cut,1403,505,350,31,17,Left,93
438,DJI_0406_cut,1403,934,410,33,20,Up-Left,86
443,DJI_0406_cut,1403,94,222,33,20,Right,79
420,DJI_0406_cut,1404,235,371,27,16,Left,90
427,DJI_0406_cut,1404,393,387,27,15,Left,88
434,DJI_0406_cut,1404,501,351,31,17,Left,93
438,DJI_0406_cut,1404,930,410,33,20,Up-Left,85
443,DJI_0406_cut,1404,96,221,33,21,Right,81
420,DJI_0406_cut,1405,231,371,27,16,Left,91
427,DJI_0406_cut,1405,387,390,27,15,Left,91
434,DJI_0406_cut,1405,496,350,31,17,Left,93
438,DJI_0406_cut,1405,926,410,33,18,Up-Left,87
443,DJI_0406_cut,1405,101,221,33,21,Right,83
420,DJI_0406_cut,1406,231,373,27,17,Left,89
427,DJI_0406_cut,1406,383,390,27,15,Left,93
434,DJI_0406_cut,1406,492,350,29,16,Left,93
438,DJI_0406_cut,1406,920,412,33,17,Up-Left,88
443,DJI_0406_cut,1406,103,222,33,20,Right,83
420,DJI_0406_cut,1407,225,373,27,16,Left,87
427,DJI_0406_cut,1407,376,390,27,15,Left,93
434,DJI_0406_cut,1407,488,350,29,16,Left,91
438,DJI_0406_cut,1407,915,412,35,17,Left,88
443,DJI_0406_cut,1407,107,221,35,20,Right,83
420,DJI_0406_cut,1408,223,373,27,16,Left,87
427,DJI_0406_cut,1408,372,390,27,15,Left,91
434,DJI_0406_cut,1408,482,350,29,16,Left,93
438,DJI_0406_cut,1408,909,409,35,18,Left,90
443,DJI_0406_cut,1408,111,221,35,20,Right,80
420,DJI_0406_cut,1409,218,375,27,15,Left,88
427,DJI_0406_cut,1409,366,389,27,15,Left,92
434,DJI_0406_cut,1409,477,351,29,17,Left,94
438,DJI_0406_cut,1409,905,409,35,18,Up-Left,89
443,DJI_0406_cut,1409,115,220,35,20,Right,79
420,DJI_0406_cut,1410,214,375,27,15,Left,86
427,DJI_0406_cut,1410,362,390,27,14,Left,94
434,DJI_0406_cut,1410,475,350,29,16,Left,93
438,DJI_0406_cut,1410,903,409,35,17,Up-Left,86
443,DJI_0406_cut,1410,122,221,31,21,Right,83
420,DJI_0406_cut,1411,210,374,27,16,Left,88
427,DJI_0406_cut,1411,360,389,27,14,Left,91
434,DJI_0406_cut,1411,471,351,29,16,Left,92
438,DJI_0406_cut,1411,898,409,33,17,Up-Left,85
443,DJI_0406_cut,1411,122,220,33,21,Right,80
420,DJI_0406_cut,1412,204,374,29,16,Left,85
427,DJI_0406_cut,1412,351,389,27,15,Left,94
434,DJI_0406_cut,1412,467,351,29,17,Left,89
438,DJI_0406_cut,1412,894,409,33,17,Up-Left,85
443,DJI_0406_cut,1412,128,220,33,21,Right,83
420,DJI_0406_cut,1413,202,374,27,16,Left,87
427,DJI_0406_cut,1413,347,388,29,15,Left,92
434,DJI_0406_cut,1413,463,351,29,17,Left,91
438,DJI_0406_cut,1413,890,409,33,16,Left,84
443,DJI_0406_cut,1413,132,220,33,21,Right,83
420,DJI_0406_cut,1414,197,375,27,16,Left,83
427,DJI_0406_cut,1414,343,387,29,16,Left,91
434,DJI_0406_cut,1414,461,350,27,17,Left,86
438,DJI_0406_cut,1414,884,409,33,17,Left,86
443,DJI_0406_cut,1414,136,220,33,20,Right,83
420,DJI_0406_cut,1415,191,375,27,16,Left,85
427,DJI_0406_cut,1415,345,387,27,16,Left,90
434,DJI_0406_cut,1415,452,351,27,16,Left,89
438,DJI_0406_cut,1415,880,408,33,17,Left,86
443,DJI_0406_cut,1415,141,220,35,20,Right,80
420,DJI_0406_cut,1416,189,375,27,16,Left,84
427,DJI_0406_cut,1416,338,387,29,16,Left,92
434,DJI_0406_cut,1416,448,351,29,17,Left,89
438,DJI_0406_cut,1416,880,405,33,18,Left,85
443,DJI_0406_cut,1416,145,220,33,20,Right,76
420,DJI_0406_cut,1417,183,374,27,16,Left,86
427,DJI_0406_cut,1417,336,386,27,16,Left,89
434,DJI_0406_cut,1417,444,351,27,17,Left,88
438,DJI_0406_cut,1417,875,405,33,18,Up-Left,86
443,DJI_0406_cut,1417,149,219,33,21,Right,77
420,DJI_0406_cut,1418,176,375,29,17,Left,89
427,DJI_0406_cut,1418,328,383,29,16,Left,92
434,DJI_0406_cut,1418,435,351,29,17,Left,91
438,DJI_0406_cut,1418,871,406,33,17,Left,84
443,DJI_0406_cut,1418,155,217,33,21,Right,80
420,DJI_0406_cut,1419,166,376,29,17,Left,92
427,DJI_0406_cut,1419,326,384,27,16,Left,89
434,DJI_0406_cut,1419,431,351,29,17,Left,91
438,DJI_0406_cut,1419,863,405,33,18,Left,87
443,DJI_0406_cut,1419,157,217,33,21,Right,78
420,DJI_0406_cut,1420,164,375,29,16,Left,93
427,DJI_0406_cut,1420,320,390,27,15,Left,92
434,DJI_0406_cut,1420,429,350,29,17,Left,89
438,DJI_0406_cut,1420,858,405,33,18,Up-Left,88
443,DJI_0406_cut,1420,162,217,33,21,Right,78
420,DJI_0406_cut,1421,160,375,29,17,Left,90
427,DJI_0406_cut,1421,313,390,27,15,Left,96
434,DJI_0406_cut,1421,425,349,27,17,Left,89
438,DJI_0406_cut,1421,852,405,35,17,Up-Left,91
443,DJI_0406_cut,1421,164,216,33,21,Right,77
420,DJI_0406_cut,1422,157,376,29,17,Left,88
427,DJI_0406_cut,1422,307,391,27,14,Left,96
434,DJI_0406_cut,1422,421,349,29,17,Left,89
438,DJI_0406_cut,1422,848,403,35,17,Up-Left,91
443,DJI_0406_cut,1422,168,216,33,21,Right,77
420,DJI_0406_cut,1423,157,376,27,17,Left,87
427,DJI_0406_cut,1423,303,390,27,15,Left,96
434,DJI_0406_cut,1423,416,348,29,18,Left,89
438,DJI_0406_cut,1423,844,403,35,17,Up-Left,88
443,DJI_0406_cut,1423,172,216,33,21,Right,77
420,DJI_0406_cut,1424,153,377,27,16,Left,86
427,DJI_0406_cut,1424,296,391,27,15,Left,97
434,DJI_0406_cut,1424,414,348,29,18,Left,86
438,DJI_0406_cut,1424,840,402,35,17,Up-Left,87
443,DJI_0406_cut,1424,174,216,33,21,Right,75
420,DJI_0406_cut,1425,147,377,27,17,Left,88
427,DJI_0406_cut,1425,292,391,27,15,Left,97
434,DJI_0406_cut,1425,412,349,27,17,Left,85
438,DJI_0406_cut,1425,833,403,33,16,Up-Left,88
443,DJI_0406_cut,1425,178,215,35,21,Right,74
420,DJI_0406_cut,1426,143,376,27,17,Left,87
427,DJI_0406_cut,1426,288,390,27,15,Left,100
434,DJI_0406_cut,1426,406,350,29,17,Left,84
438,DJI_0406_cut,1426,829,402,33,16,Left,88
443,DJI_0406_cut,1426,183,215,33,21,Right,73
420,DJI_0406_cut,1427,141,376,27,17,Left,84
427,DJI_0406_cut,1427,282,390,27,15,Left,100
434,DJI_0406_cut,1427,404,349,27,18,Left,83
438,DJI_0406_cut,1427,823,402,33,17,Left,88
443,DJI_0406_cut,1427,187,216,31,20,Right,74
420,DJI_0406_cut,1428,134,376,29,16,Left,85
427,DJI_0406_cut,1428,277,388,27,16,Left,96
434,DJI_0406_cut,1428,400,348,27,18,Left,80
438,DJI_0406_cut,1428,821,401,35,18,Left,88
443,DJI_0406_cut,1428,191,216,31,20,Right,74
420,DJI_0406_cut,1429,130,376,29,17,Left,81
427,DJI_0406_cut,1429,273,389,27,16,Left,97
434,DJI_0406_cut,1429,393,349,27,18,Left,82
438,DJI_0406_cut,1429,814,401,35,18,Left,91
443,DJI_0406_cut,1429,193,214,33,21,Right,75
446,DJI_0406_cut,1429,376,349,29,18,,0
420,DJI_0406_cut,1430,126,376,29,17,Left,81
427,DJI_0406_cut,1430,273,389,27,16,Left,92
434,DJI_0406_cut,1430,374,349,31,18,Left,93
438,DJI_0406_cut,1430,810,401,33,18,Left,91
443,DJI_0406_cut,1430,197,214,33,21,Right,74
420,DJI_0406_cut,1431,122,376,29,17,Left,83
427,DJI_0406_cut,1431,269,389,29,16,Left,92
434,DJI_0406_cut,1431,372,349,31,20,Left,91
438,DJI_0406_cut,1431,808,401,35,18,Up-Left,87
443,DJI_0406_cut,1431,202,214,33,21,Right,76
420,DJI_0406_cut,1432,115,377,29,16,Left,83
427,DJI_0406_cut,1432,265,388,27,16,Left,90
434,DJI_0406_cut,1432,368,348,31,20,Left,91
438,DJI_0406_cut,1432,804,401,33,17,Up-Left,87
443,DJI_0406_cut,1432,204,214,33,21,Right,75
420,DJI_0406_cut,1433,111,377,29,16,Left,85
427,DJI_0406_cut,1433,261,387,27,16,Left,90
434,DJI_0406_cut,1433,364,346,33,18,Left,90
438,DJI_0406_cut,1433,800,400,33,17,Left,85
443,DJI_0406_cut,1433,206,214,33,21,Right,73
420,DJI_0406_cut,1434,107,377,29,17,Left,84
427,DJI_0406_cut,1434,254,391,27,16,Left,91
434,DJI_0406_cut,1434,362,346,31,20,Left,88
438,DJI_0406_cut,1434,795,399,33,17,Up-Left,86
443,DJI_0406_cut,1434,212,213,33,22,Right,75
420,DJI_0406_cut,1435,101,377,29,16,Left,85
427,DJI_0406_cut,1435,250,391,27,15,Left,91
434,DJI_0406_cut,1435,357,345,31,20,Left,90
438,DJI_0406_cut,1435,789,402,33,17,Up-Left,89
443,DJI_0406_cut,1435,216,214,33,21,Right,72
420,DJI_0406_cut,1436,98,378,29,16,Left,85
427,DJI_0406_cut,1436,242,391,27,15,Left,96
434,DJI_0406_cut,1436,353,346,29,20,Left,90
438,DJI_0406_cut,1436,785,402,33,17,Left,88
443,DJI_0406_cut,1436,218,214,33,21,Right,73
420,DJI_0406_cut,1437,94,380,29,16,Left,83
427,DJI_0406_cut,1437,240,391,27,15,Left,90
434,DJI_0406_cut,1437,349,346,29,18,Left,90
438,DJI_0406_cut,1437,783,401,35,16,Left,87
443,DJI_0406_cut,1437,225,213,33,21,Right,74
420,DJI_0406_cut,1438,92,380,29,16,Left,83
427,DJI_0406_cut,1438,229,390,29,15,Left,96
434,DJI_0406_cut,1438,347,346,31,18,Left,88
438,DJI_0406_cut,1438,778,400,35,17,Left,88
443,DJI_0406_cut,1438,229,213,33,21,Right,74
420,DJI_0406_cut,1439,86,380,29,16,Left,84
427,DJI_0406_cut,1439,225,391,27,15,Left,96
434,DJI_0406_cut,1439,345,345,31,18,Left,88
438,DJI_0406_cut,1439,772,400,35,16,Up-Left,88
443,DJI_0406_cut,1439,235,213,33,21,Right,75
420,DJI_0406_cut,1440,80,380,29,16,Left,84
427,DJI_0406_cut,1440,221,391,27,15,Left,97
434,DJI_0406_cut,1440,341,346,31,18,Left,85
438,DJI_0406_cut,1440,768,399,35,17,Left,88
443,DJI_0406_cut,1440,237,211,33,21,Right,74
420,DJI_0406_cut,1441,75,380,29,16,Left,86
427,DJI_0406_cut,1441,218,393,27,15,Left,95
434,DJI_0406_cut,1441,341,346,31,18,Left,82
438,DJI_0406_cut,1441,762,397,35,17,Left,90
443,DJI_0406_cut,1441,240,213,35,21,Right,74
420,DJI_0406_cut,1442,71,378,29,17,Left,85
427,DJI_0406_cut,1442,212,393,27,15,Left,97
434,DJI_0406_cut,1442,338,346,29,20,Left,81
438,DJI_0406_cut,1442,757,396,35,17,Left,90
443,DJI_0406_cut,1442,244,214,33,20,Right,74
420,DJI_0406_cut,1443,67,377,29,17,Left,83
427,DJI_0406_cut,1443,210,390,27,16,Down-Left,94
434,DJI_0406_cut,1443,334,346,29,20,Left,77
438,DJI_0406_cut,1443,753,399,33,16,Up-Left,91
443,DJI_0406_cut,1443,248,213,33,21,Right,72
420,DJI_0406_cut,1444,63,377,29,16,Left,78
427,DJI_0406_cut,1444,208,390,27,16,Left,94
434,DJI_0406_cut,1444,328,349,29,18,Left,79
438,DJI_0406_cut,1444,749,397,35,17,Left,88
443,DJI_0406_cut,1444,256,213,29,20,Right,76
447,DJI_0406_cut,1444,317,352,27,17,,0
420,DJI_0406_cut,1445,58,377,29,17,Left,80
427,DJI_0406_cut,1445,204,390,27,16,Left,90
434,DJI_0406_cut,1445,313,351,27,17,Left,89
438,DJI_0406_cut,1445,743,397,35,17,Left,89
443,DJI_0406_cut,1445,258,210,31,21,Right,75
420,DJI_0406_cut,1446,56,377,27,16,Left,79
427,DJI_0406_cut,1446,202,391,27,16,Left,87
434,DJI_0406_cut,1446,311,351,27,17,Left,87
438,DJI_0406_cut,1446,741,397,35,17,Left,86
443,DJI_0406_cut,1446,261,210,33,20,Right,76
420,DJI_0406_cut,1447,54,378,27,16,Left,78
427,DJI_0406_cut,1447,195,390,27,16,Left,87
434,DJI_0406_cut,1447,305,351,27,17,Left,89
438,DJI_0406_cut,1447,736,397,33,17,Left,87
443,DJI_0406_cut,1447,267,211,31,20,Right,77
420,DJI_0406_cut,1448,48,377,29,16,Left,83
427,DJI_0406_cut,1448,193,389,27,16,Left,86
434,DJI_0406_cut,1448,303,350,27,17,Left,87
438,DJI_0406_cut,1448,730,397,33,17,Left,88
443,DJI_0406_cut,1448,271,210,31,20,Right,78
420,DJI_0406_cut,1449,42,380,29,15,Left,85
427,DJI_0406_cut,1449,183,395,27,15,Left,89
434,DJI_0406_cut,1449,298,350,27,17,Left,89
438,DJI_0406_cut,1449,728,396,33,16,Left,87
443,DJI_0406_cut,1449,273,211,31,20,Right,78
420,DJI_0406_cut,1450,35,377,31,16,Left,86
427,DJI_0406_cut,1450,176,394,27,14,Left,92
434,DJI_0406_cut,1450,294,349,27,16,Left,90
438,DJI_0406_cut,1450,724,397,33,16,Left,84
443,DJI_0406_cut,1450,275,211,31,20,Right,76
420,DJI_0406_cut,1451,31,380,29,15,Left,87
427,DJI_0406_cut,1451,170,394,27,14,Left,93
434,DJI_0406_cut,1451,290,349,27,16,Left,89
438,DJI_0406_cut,1451,717,397,33,16,Left,87
443,DJI_0406_cut,1451,277,210,33,21,Right,74
420,DJI_0406_cut,1452,29,378,29,16,Left,87
427,DJI_0406_cut,1452,168,394,27,15,Left,90
434,DJI_0406_cut,1452,284,350,29,16,Left,92
438,DJI_0406_cut,1452,711,396,33,16,Left,87
443,DJI_0406_cut,1452,282,209,33,18,Right,75
420,DJI_0406_cut,1453,25,380,29,15,Left,85
427,DJI_0406_cut,1453,162,395,27,15,Left,91
434,DJI_0406_cut,1453,280,351,29,17,Left,92
438,DJI_0406_cut,1453,707,395,35,16,Left,88
443,DJI_0406_cut,1453,286,209,33,20,Right,75
420,DJI_0406_cut,1454,23,378,29,15,Left,84
427,DJI_0406_cut,1454,155,394,27,14,Left,93
434,DJI_0406_cut,1454,280,351,27,16,Left,86
438,DJI_0406_cut,1454,703,396,35,16,Left,86
443,DJI_0406_cut,1454,292,209,35,18,Right,77
420,DJI_0406_cut,1455,18,380,31,15,Left,86
427,DJI_0406_cut,1455,153,394,27,14,Left,94
434,DJI_0406_cut,1455,275,350,27,16,Left,76
438,DJI_0406_cut,1455,696,395,35,17,Left,88
443,DJI_0406_cut,1455,294,209,33,20,Right,76
420,DJI_0406_cut,1456,12,381,29,15,Left,87
427,DJI_0406_cut,1456,151,394,27,14,Left,93
434,DJI_0406_cut,1456,271,351,27,16,Left,78
438,DJI_0406_cut,1456,692,395,35,16,Left,90
443,DJI_0406_cut,1456,301,209,33,20,Right,77
420,DJI_0406_cut,1457,8,381,29,15,Left,85
427,DJI_0406_cut,1457,147,394,27,14,Left,93
434,DJI_0406_cut,1457,267,351,27,16,Left,77
438,DJI_0406_cut,1457,688,394,35,17,Left,90
443,DJI_0406_cut,1457,305,209,33,18,Right,79
420,DJI_0406_cut,1458,2,381,29,15,Left,86
427,DJI_0406_cut,1458,141,394,27,14,Left,94
434,DJI_0406_cut,1458,261,351,27,16,Left,79
438,DJI_0406_cut,1458,684,394,35,17,Left,90
443,DJI_0406_cut,1458,309,210,33,18,Right,80
420,DJI_0406_cut,1459,0,382,29,15,Left,85
427,DJI_0406_cut,1459,141,393,27,15,Left,89
434,DJI_0406_cut,1459,256,350,27,16,Left,81
438,DJI_0406_cut,1459,680,394,35,17,Left,89
443,DJI_0406_cut,1459,315,211,31,20,Right,80
420,DJI_0406_cut,1460,0,382,27,16,Left,80
427,DJI_0406_cut,1460,136,391,27,16,Left,90
434,DJI_0406_cut,1460,250,350,29,16,Left,82
438,DJI_0406_cut,1460,677,394,35,17,Left,86
443,DJI_0406_cut,1460,320,213,31,20,Right,81
420,DJI_0406_cut,1461,0,381,27,16,Left,79
427,DJI_0406_cut,1461,130,391,29,16,Left,88
434,DJI_0406_cut,1461,244,351,29,17,Left,83
438,DJI_0406_cut,1461,671,394,37,16,Left,88
443,DJI_0406_cut,1461,322,208,29,20,Right,84
420,DJI_0406_cut,1462,0,381,16,18,Left,75
427,DJI_0406_cut,1462,128,393,27,17,Left,89
434,DJI_0406_cut,1462,240,351,27,17,Left,83
438,DJI_0406_cut,1462,669,394,33,16,Left,87
443,DJI_0406_cut,1462,326,207,31,21,Right,82
427,DJI_0406_cut,1463,124,394,27,16,Left,84
434,DJI_0406_cut,1463,231,351,29,17,Left,88
438,DJI_0406_cut,1463,665,394,33,16,Left,87
443,DJI_0406_cut,1463,330,208,31,20,Right,82
448,DJI_0406_cut,1463,0,381,14,20,,0
427,DJI_0406_cut,1464,117,394,27,15,Left,86
434,DJI_0406_cut,1464,229,351,29,17,Left,88
438,DJI_0406_cut,1464,661,394,33,16,Left,85
443,DJI_0406_cut,1464,334,207,31,20,Right,80
448,DJI_0406_cut,1464,0,383,8,17,,36
427,DJI_0406_cut,1465,113,395,27,15,Left,86
434,DJI_0406_cut,1465,225,350,29,17,Left,88
438,DJI_0406_cut,1465,654,393,33,16,Left,87
443,DJI_0406_cut,1465,341,207,31,18,Right,83
448,DJI_0406_cut,1465,0,384,6,18,,27
427,DJI_0406_cut,1466,109,396,27,15,Left,86
434,DJI_0406_cut,1466,221,351,27,17,Left,91
438,DJI_0406_cut,1466,648,394,35,16,Left,87
443,DJI_0406_cut,1466,343,207,31,20,Right,82
427,DJI_0406_cut,1467,103,397,27,15,Left,86
434,DJI_0406_cut,1467,214,351,29,17,Left,94
438,DJI_0406_cut,1467,642,394,35,16,Left,88
443,DJI_0406_cut,1467,345,207,31,18,Right,81
427,DJI_0406_cut,1468,96,396,29,15,Left,89
434,DJI_0406_cut,1468,212,350,29,17,Left,93
438,DJI_0406_cut,1468,635,393,35,16,Left,89
443,DJI_0406_cut,1468,349,207,31,18,Right,80
427,DJI_0406_cut,1469,94,396,27,15,Left,89
434,DJI_0406_cut,1469,208,351,29,16,Left,91
438,DJI_0406_cut,1469,633,393,35,17,Left,88
443,DJI_0406_cut,1469,353,206,31,18,Right,78
427,DJI_0406_cut,1470,88,396,27,15,Left,91
434,DJI_0406_cut,1470,206,351,29,17,Left,81
438,DJI_0406_cut,1470,629,391,35,17,Left,86
443,DJI_0406_cut,1470,357,206,31,18,Right,78
427,DJI_0406_cut,1471,82,396,27,15,Left,93
434,DJI_0406_cut,1471,202,351,31,17,Left,83
438,DJI_0406_cut,1471,627,391,33,16,Left,86
443,DJI_0406_cut,1471,362,206,33,20,Right,79
449,DJI_0406_cut,1471,1273,414,4,24,,0
450,DJI_0406_cut,1471,1273,431,4,26,,0
427,DJI_0406_cut,1472,75,395,29,16,Left,93
434,DJI_0406_cut,1472,200,351,29,17,Left,80
438,DJI_0406_cut,1472,623,391,35,16,Left,86
443,DJI_0406_cut,1472,366,206,33,18,Right,78
450,DJI_0406_cut,1472,1271,436,8,21,,97
451,DJI_0406_cut,1472,1265,414,14,21,,0
427,DJI_0406_cut,1473,69,395,29,16,Left,96
434,DJI_0406_cut,1473,193,351,29,17,Left,83
438,DJI_0406_cut,1473,616,391,37,16,Left,86
443,DJI_0406_cut,1473,370,204,33,20,Right,78
451,DJI_0406_cut,1473,1261,415,18,18,,74
452,DJI_0406_cut,1473,1263,438,16,18,,0
427,DJI_0406_cut,1474,67,396,29,16,Left,89
434,DJI_0406_cut,1474,191,351,29,17,Left,81
438,DJI_0406_cut,1474,610,393,37,16,Left,89
443,DJI_0406_cut,1474,372,204,33,18,Right,78
451,DJI_0406_cut,1474,1261,416,18,17,,46
452,DJI_0406_cut,1474,1263,438,16,18,,0
453,DJI_0406_cut,1474,1254,425,25,20,,0
427,DJI_0406_cut,1475,63,396,29,16,Left,87
434,DJI_0406_cut,1475,187,354,29,16,Left,82
438,DJI_0406_cut,1475,606,391,37,16,Left,90
443,DJI_0406_cut,1475,376,206,33,18,Right,80
453,DJI_0406_cut,1475,1250,425,27,20,,72
427,DJI_0406_cut,1476,61,396,29,16,Left,84
434,DJI_0406_cut,1476,183,352,29,17,Left,82
438,DJI_0406_cut,1476,606,391,35,16,Left,84
443,DJI_0406_cut,1476,385,206,31,18,Right,85
453,DJI_0406_cut,1476,1246,425,29,18,,72
427,DJI_0406_cut,1477,56,396,29,16,Left,86
434,DJI_0406_cut,1477,176,352,29,18,Left,83
438,DJI_0406_cut,1477,600,391,33,16,Left,84
443,DJI_0406_cut,1477,389,207,29,20,Right,84
453,DJI_0406_cut,1477,1242,423,31,18,,74
427,DJI_0406_cut,1478,54,397,29,16,Left,83
434,DJI_0406_cut,1478,172,351,29,18,Left,83
438,DJI_0406_cut,1478,595,390,35,16,Left,85
443,DJI_0406_cut,1478,391,206,31,20,Right,83
453,DJI_0406_cut,1478,1237,422,31,18,,79
427,DJI_0406_cut,1479,50,397,27,16,Left,81
434,DJI_0406_cut,1479,170,351,29,17,Left,84
438,DJI_0406_cut,1479,591,390,37,16,Left,85
443,DJI_0406_cut,1479,395,206,29,18,Right,81
453,DJI_0406_cut,1479,1231,425,31,17,,87
427,DJI_0406_cut,1480,46,397,27,15,Left,82
434,DJI_0406_cut,1480,166,352,29,17,Left,83
438,DJI_0406_cut,1480,589,390,35,15,Left,81
